Date,Ticker,Open,High,Low,Close,Adj_Close,Volume,Dividends,Stock_Splits
2025-11-18,META,591.5999755859375,603.6599731445312,583.780029296875,597.6900024414062,597.6900024414062,25500600,0.0,0.0
2025-11-19,META,593.719970703125,595.3300170898438,581.25,590.3200073242188,590.3200073242188,24744700,0.0,0.0
2025-11-20,META,603.5,606.719970703125,583.3499755859375,589.1500244140625,589.1500244140625,20603000,0.0,0.0
2025-11-21,META,588.5,598.1199951171875,581.8599853515625,594.25,594.25,21052600,0.0,0.0
2025-11-24,META,598.719970703125,616.7000122070312,597.6300048828125,613.0499877929688,613.0499877929688,23554900,0.0,0.0
2025-11-25,META,624.0,637.0499877929688,618.2999877929688,636.219970703125,636.219970703125,25213000,0.0,0.0
2025-11-26,META,637.6900024414062,638.3599853515625,631.6300048828125,633.6099853515625,633.6099853515625,15209500,0.0,0.0
2025-11-28,META,636.0800170898438,648.0499877929688,635.5,647.9500122070312,647.9500122070312,11033200,0.0,0.0
2025-12-01,META,639.5499877929688,645.3200073242188,637.760009765625,640.8699951171875,640.8699951171875,13014000,0.0,0.0
2025-09-25,MSFT,508.29998779296875,510.010009765625,505.0400085449219,507.0299987792969,506.0827941894531,15786500,0.0,0.0
2025-09-26,MSFT,510.05999755859375,513.9400024414062,506.6199951171875,511.4599914550781,510.5045166015625,16213100,0.0,0.0
2025-09-29,MSFT,511.5,516.8499755859375,508.8800048828125,514.5999755859375,513.6386108398438,17617800,0.0,0.0
2025-09-30,MSFT,513.239990234375,518.1599731445312,509.6600036621094,517.9500122070312,516.982421875,19728200,0.0,0.0
2025-10-01,MSFT,514.7999877929688,520.510009765625,511.69000244140625,519.7100219726562,518.7391357421875,22632300,0.0,0.0
2025-10-02,MSFT,517.6400146484375,521.5999755859375,510.67999267578125,515.739990234375,514.7765502929688,21222900,0.0,0.0
2025-10-03,MSFT,517.0999755859375,520.489990234375,515.0,517.3499755859375,516.3834838867188,15112300,0.0,0.0
2025-10-06,MSFT,518.6099853515625,531.030029296875,518.2000122070312,528.5700073242188,527.5825805664062,21388600,0.0,0.0
2025-10-07,MSFT,528.2899780273438,529.7999877929688,521.4400024414062,523.97998046875,523.0010986328125,14615200,0.0,0.0
2025-10-08,MSFT,523.280029296875,526.9500122070312,523.0900268554688,524.8499755859375,523.8695068359375,13363400,0.0,0.0
2025-10-09,MSFT,522.3400268554688,524.3300170898438,517.4000244140625,522.4000244140625,521.4241333007812,18343600,0.0,0.0
2025-10-10,MSFT,519.6400146484375,523.5800170898438,509.6300048828125,510.9599914550781,510.0054626464844,24133800,0.0,0.0
2025-10-13,MSFT,516.4099731445312,516.4099731445312,511.67999267578125,514.0499877929688,513.0896606445312,14284200,0.0,0.0
2025-10-14,MSFT,510.2300109863281,515.280029296875,506.0,513.5700073242188,512.610595703125,14684300,0.0,0.0
2025-10-15,MSFT,514.9600219726562,517.1900024414062,510.0,513.4299926757812,512.4708251953125,14694700,0.0,0.0
2025-10-16,MSFT,512.5800170898438,516.8499755859375,508.1300048828125,511.6099853515625,510.65423583984375,15559600,0.0,0.0
2025-10-17,MSFT,509.0400085449219,515.47998046875,507.30999755859375,513.5800170898438,512.62060546875,19867800,0.0,0.0
2025-10-20,MSFT,514.6099853515625,518.7000122070312,513.4299926757812,516.7899780273438,515.8245239257812,14665600,0.0,0.0
2025-10-21,MSFT,517.5,518.6900024414062,513.0399780273438,517.6599731445312,516.6929321289062,15586200,0.0,0.0
2025-10-22,MSFT,521.1500244140625,525.22998046875,517.7100219726562,520.5399780273438,519.5675659179688,18962700,0.0,0.0
2025-10-23,MSFT,522.4600219726562,523.9500122070312,518.6099853515625,520.5599975585938,519.5875244140625,14023500,0.0,0.0
2025-10-24,MSFT,522.7899780273438,525.3499755859375,520.7100219726562,523.6099853515625,522.6318359375,15532400,0.0,0.0
2025-10-27,MSFT,531.780029296875,534.5800170898438,529.010009765625,531.52001953125,530.527099609375,18734700,0.0,0.0
2025-10-28,MSFT,550.0,553.719970703125,540.77001953125,542.0700073242188,541.057373046875,29986700,0.0,0.0
2025-10-29,MSFT,544.9400024414062,546.27001953125,536.72998046875,541.5499877929688,540.538330078125,36023000,0.0,0.0
2025-10-30,MSFT,530.47998046875,534.969970703125,522.1199951171875,525.760009765625,524.77783203125,41023100,0.0,0.0
2025-10-31,MSFT,528.8800048828125,529.3200073242188,515.0999755859375,517.8099975585938,516.8426513671875,34006400,0.0,0.0
2025-11-03,MSFT,519.8099975585938,524.9600219726562,514.5900268554688,517.030029296875,516.0641479492188,22374700,0.0,0.0
2025-11-04,MSFT,511.760009765625,515.5499877929688,507.8399963378906,514.3300170898438,513.3692016601562,20958700,0.0,0.0
2025-11-05,MSFT,513.2999877929688,514.8300170898438,506.5799865722656,507.1600036621094,506.2125549316406,23024300,0.0,0.0
2025-11-06,MSFT,505.6600036621094,505.70001220703125,495.80999755859375,497.1000061035156,496.1713562011719,27406500,0.0,0.0
2025-11-07,MSFT,496.95001220703125,499.3800048828125,493.25,496.82000732421875,495.8918762207031,24019800,0.0,0.0
2025-11-10,MSFT,500.0400085449219,506.8500061035156,498.79998779296875,506.0,505.0547180175781,26101500,0.0,0.0
2025-11-11,MSFT,504.79998779296875,509.6000061035156,502.3500061035156,508.67999267578125,507.7297058105469,17980000,0.0,0.0
2025-11-12,MSFT,509.3599853515625,511.6700134277344,499.1199951171875,511.1400146484375,510.1851501464844,26574900,0.0,0.0
2025-11-13,MSFT,510.30999755859375,513.5,501.2900085449219,503.2900085449219,502.34979248046875,25273100,0.0,0.0
2025-11-14,MSFT,498.2300109863281,511.6000061035156,497.44000244140625,510.17999267578125,509.2268981933594,28505700,0.0,0.0
2025-11-17,MSFT,508.45001220703125,512.1199951171875,504.9100036621094,507.489990234375,506.54193115234375,19092800,0.0,0.0
2025-11-18,MSFT,495.3699951171875,502.9800109863281,486.7799987792969,493.7900085449219,492.8675537109375,33815100,0.0,0.0
2025-11-19,MSFT,490.1000061035156,495.19000244140625,482.8299865722656,487.1199951171875,486.2099914550781,23245300,0.0,0.0
2025-11-20,MSFT,492.7099914550781,493.57000732421875,475.5,478.42999267578125,478.42999267578125,26802500,0.91,0.0
2025-11-21,MSFT,478.5,478.9200134277344,468.2699890136719,472.1199951171875,472.1199951171875,31769200,0.0,0.0
2025-11-24,MSFT,475.0,476.8999938964844,468.0199890136719,474.0,474.0,34421000,0.0,0.0
2025-11-25,MSFT,474.07000732421875,479.1499938964844,464.8900146484375,476.989990234375,476.989990234375,28019800,0.0,0.0
2025-11-26,MSFT,486.30999755859375,488.30999755859375,481.20001220703125,485.5,485.5,25709100,0.0,0.0
2025-11-28,MSFT,487.6000061035156,492.6300048828125,486.6499938964844,492.010009765625,492.010009765625,14386700,0.0,0.0
2025-12-01,MSFT,488.44000244140625,489.8599853515625,484.6499938964844,486.739990234375,486.739990234375,23944100,0.0,0.0
2025-09-25,NVDA,174.47999572753906,180.25999450683594,173.1300048828125,177.69000244140625,177.69000244140625,191586700,0.0,0.0
2025-09-26,NVDA,178.1699981689453,179.77000427246094,174.92999267578125,178.19000244140625,178.19000244140625,148573700,0.0,0.0
2025-09-29,NVDA,180.42999267578125,184.0,180.32000732421875,181.85000610351562,181.85000610351562,193063500,0.0,0.0
2025-09-30,NVDA,182.0800018310547,187.35000610351562,181.47999572753906,186.5800018310547,186.5800018310547,236981000,0.0,0.0
2025-10-01,NVDA,185.24000549316406,188.13999938964844,183.89999389648438,187.24000549316406,187.24000549316406,173844900,0.0,0.0
2025-10-02,NVDA,189.60000610351562,191.0500030517578,188.05999755859375,188.88999938964844,188.88999938964844,136805800,0.0,0.0
2025-10-03,NVDA,189.19000244140625,190.36000061035156,185.3800048828125,187.6199951171875,187.6199951171875,137596900,0.0,0.0
2025-10-06,NVDA,185.5,187.22999572753906,183.3300018310547,185.5399932861328,185.5399932861328,157678100,0.0,0.0
2025-10-07,NVDA,186.22999572753906,189.05999755859375,184.0,185.0399932861328,185.0399932861328,140088000,0.0,0.0
2025-10-08,NVDA,186.57000732421875,189.60000610351562,186.5399932861328,189.11000061035156,189.11000061035156,130168900,0.0,0.0
2025-10-09,NVDA,192.22999572753906,195.3000030517578,191.05999755859375,192.57000732421875,192.57000732421875,182997200,0.0,0.0
2025-10-10,NVDA,193.50999450683594,195.6199951171875,182.0500030517578,183.16000366210938,183.16000366210938,268774400,0.0,0.0
2025-10-13,NVDA,187.97000122070312,190.11000061035156,185.9600067138672,188.32000732421875,188.32000732421875,153482800,0.0,0.0
2025-10-14,NVDA,184.77000427246094,184.8000030517578,179.6999969482422,180.02999877929688,180.02999877929688,205641400,0.0,0.0
2025-10-15,NVDA,184.8000030517578,184.8699951171875,177.2899932861328,179.8300018310547,179.8300018310547,214450500,0.0,0.0
2025-10-16,NVDA,182.22999572753906,183.27999877929688,179.77000427246094,181.80999755859375,181.80999755859375,179723300,0.0,0.0
2025-10-17,NVDA,180.17999267578125,184.10000610351562,179.75,183.22000122070312,183.22000122070312,173135200,0.0,0.0
2025-10-20,NVDA,183.1300048828125,185.1999969482422,181.72999572753906,182.63999938964844,182.63999938964844,128544700,0.0,0.0
2025-10-21,NVDA,182.7899932861328,182.7899932861328,179.8000030517578,181.16000366210938,181.16000366210938,124240200,0.0,0.0
2025-10-22,NVDA,181.13999938964844,183.44000244140625,176.75999450683594,180.27999877929688,180.27999877929688,162249600,0.0,0.0
2025-10-23,NVDA,180.4199981689453,183.02999877929688,179.7899932861328,182.16000366210938,182.16000366210938,111363700,0.0,0.0
2025-10-24,NVDA,183.83999633789062,187.47000122070312,183.5,186.25999450683594,186.25999450683594,131296700,0.0,0.0
2025-10-27,NVDA,189.99000549316406,192.0,188.42999267578125,191.49000549316406,191.49000549316406,153452700,0.0,0.0
2025-10-28,NVDA,193.0500030517578,203.14999389648438,191.91000366210938,201.02999877929688,201.02999877929688,297986200,0.0,0.0
2025-10-29,NVDA,207.97999572753906,212.19000244140625,204.77999877929688,207.0399932861328,207.0399932861328,308829600,0.0,0.0
2025-10-30,NVDA,205.14999389648438,206.16000366210938,201.41000366210938,202.88999938964844,202.88999938964844,178864400,0.0,0.0
2025-10-31,NVDA,206.4499969482422,207.97000122070312,202.07000732421875,202.49000549316406,202.49000549316406,179802200,0.0,0.0
2025-11-03,NVDA,208.0800018310547,211.33999633789062,205.55999755859375,206.8800048828125,206.8800048828125,180267300,0.0,0.0
2025-11-04,NVDA,203.0,203.97000122070312,197.92999267578125,198.69000244140625,198.69000244140625,188919300,0.0,0.0
2025-11-05,NVDA,198.77000427246094,202.9199981689453,194.64999389648438,195.2100067138672,195.2100067138672,171350300,0.0,0.0
2025-11-06,NVDA,196.4199981689453,197.6199951171875,186.3800048828125,188.0800018310547,188.0800018310547,223029800,0.0,0.0
2025-11-07,NVDA,184.89999389648438,188.32000732421875,178.91000366210938,188.14999389648438,188.14999389648438,264942300,0.0,0.0
2025-11-10,NVDA,195.11000061035156,199.94000244140625,193.7899932861328,199.0500030517578,199.0500030517578,198897100,0.0,0.0
2025-11-11,NVDA,195.16000366210938,195.4199981689453,191.3000030517578,193.16000366210938,193.16000366210938,176483300,0.0,0.0
2025-11-12,NVDA,195.72000122070312,195.88999938964844,191.1300048828125,193.8000030517578,193.8000030517578,154935300,0.0,0.0
2025-11-13,NVDA,191.0500030517578,191.44000244140625,183.85000610351562,186.86000061035156,186.86000061035156,207423100,0.0,0.0
2025-11-14,NVDA,182.86000061035156,191.00999450683594,180.5800018310547,190.1699981689453,190.1699981689453,186591900,0.0,0.0
2025-11-17,NVDA,185.97000122070312,189.0,184.32000732421875,186.60000610351562,186.60000610351562,173628900,0.0,0.0
2025-11-18,NVDA,183.3800048828125,184.8000030517578,179.64999389648438,181.36000061035156,181.36000061035156,213598900,0.0,0.0
2025-11-19,NVDA,184.7899932861328,187.86000061035156,182.8300018310547,186.52000427246094,186.52000427246094,247246400,0.0,0.0
2025-11-20,NVDA,195.9499969482422,196.0,179.85000610351562,180.63999938964844,180.63999938964844,343504800,0.0,0.0
2025-11-21,NVDA,181.24000549316406,184.55999755859375,172.92999267578125,178.8800048828125,178.8800048828125,346926200,0.0,0.0
2025-11-24,NVDA,179.49000549316406,183.5,176.47999572753906,182.5500030517578,182.5500030517578,256618300,0.0,0.0
2025-11-25,NVDA,174.91000366210938,178.16000366210938,169.5500030517578,177.82000732421875,177.82000732421875,320600300,0.0,0.0
2025-11-26,NVDA,181.6300048828125,182.91000366210938,178.24000549316406,180.25999450683594,180.25999450683594,183852000,0.0,0.0
2025-11-28,NVDA,179.00999450683594,179.2899932861328,176.5,177.0,177.0,121332800,0.0,0.0
2025-12-01,NVDA,174.75999450683594,180.3000030517578,173.67999267578125,179.9199981689453,179.9199981689453,187764500,0.0,0.0
2025-09-25,TSLA,435.239990234375,435.3500061035156,419.0799865722656,423.3900146484375,423.3900146484375,96746400,0.0,0.0
2025-09-26,TSLA,428.29998779296875,440.4700012207031,421.0199890136719,440.3999938964844,440.3999938964844,101628200,0.0,0.0
2025-09-29,TSLA,444.3500061035156,450.9800109863281,439.5,443.2099914550781,443.2099914550781,79491500,0.0,0.0
2025-09-30,TSLA,441.5199890136719,445.0,433.1199951171875,444.7200012207031,444.7200012207031,74358000,0.0,0.0
2025-10-01,TSLA,443.79998779296875,462.2900085449219,440.75,459.4599914550781,459.4599914550781,98122300,0.0,0.0
2025-10-02,TSLA,470.5400085449219,470.75,435.57000732421875,436.0,436.0,137009000,0.0,0.0
2025-10-03,TSLA,443.2900085449219,446.7699890136719,416.5799865722656,429.8299865722656,429.8299865722656,133188200,0.0,0.0
2025-10-06,TSLA,440.75,453.54998779296875,436.69000244140625,453.25,453.25,85324900,0.0,0.0
2025-10-07,TSLA,447.82000732421875,452.67999267578125,432.45001220703125,433.0899963378906,433.0899963378906,102296100,0.0,0.0
2025-10-08,TSLA,437.57000732421875,441.3299865722656,425.2300109863281,438.69000244140625,438.69000244140625,71192100,0.0,0.0
2025-10-09,TSLA,431.80999755859375,436.3500061035156,426.17999267578125,435.5400085449219,435.5400085449219,69339900,0.0,0.0
2025-10-10,TSLA,436.5400085449219,443.1300048828125,411.45001220703125,413.489990234375,413.489990234375,112107900,0.0,0.0
2025-10-13,TSLA,423.5299987792969,436.8900146484375,419.70001220703125,435.8999938964844,435.8999938964844,79552800,0.0,0.0
2025-10-14,TSLA,426.7900085449219,434.20001220703125,417.8599853515625,429.239990234375,429.239990234375,72669400,0.0,0.0
2025-10-15,TSLA,434.8999938964844,440.510009765625,426.3299865722656,435.1499938964844,435.1499938964844,71558200,0.0,0.0
2025-10-16,TSLA,434.7300109863281,439.3500061035156,421.30999755859375,428.75,428.75,77189900,0.0,0.0
2025-10-17,TSLA,425.5,441.4599914550781,423.6000061035156,439.30999755859375,439.30999755859375,89331600,0.0,0.0
2025-10-20,TSLA,443.8699951171875,449.79998779296875,440.6099853515625,447.42999267578125,447.42999267578125,63719000,0.0,0.0
2025-10-21,TSLA,445.760009765625,449.29998779296875,442.04998779296875,442.6000061035156,442.6000061035156,54412200,0.0,0.0
2025-10-22,TSLA,443.45001220703125,445.5400085449219,429.0,438.9700012207031,438.9700012207031,84023500,0.0,0.0
2025-10-23,TSLA,420.0,449.3999938964844,413.8999938964844,448.9800109863281,448.9800109863281,126709800,0.0,0.0
2025-10-24,TSLA,446.8299865722656,451.67999267578125,430.1700134277344,433.7200012207031,433.7200012207031,94727800,0.0,0.0
2025-10-27,TSLA,439.9800109863281,460.1600036621094,438.69000244140625,452.4200134277344,452.4200134277344,105867500,0.0,0.0
2025-10-28,TSLA,454.7799987792969,467.0,451.6000061035156,460.54998779296875,460.54998779296875,80185700,0.0,0.0
2025-10-29,TSLA,462.5,465.70001220703125,452.6499938964844,461.510009765625,461.510009765625,67983500,0.0,0.0
2025-10-30,TSLA,451.04998779296875,455.05999755859375,439.6099853515625,440.1000061035156,440.1000061035156,72447900,0.0,0.0
2025-10-31,TSLA,446.75,458.0,443.69000244140625,456.55999755859375,456.55999755859375,83135800,0.0,0.0
2025-11-03,TSLA,455.989990234375,474.07000732421875,453.79998779296875,468.3699951171875,468.3699951171875,84595200,0.0,0.0
2025-11-04,TSLA,454.4599914550781,460.2200012207031,443.6000061035156,444.260009765625,444.260009765625,87756600,0.0,0.0
2025-11-05,TSLA,452.04998779296875,466.3299865722656,440.7099914550781,462.07000732421875,462.07000732421875,85573000,0.0,0.0
2025-11-06,TSLA,461.9599914550781,467.45001220703125,435.0899963378906,445.9100036621094,445.9100036621094,109622900,0.0,0.0
2025-11-07,TSLA,437.9200134277344,439.3599853515625,421.8800048828125,429.5199890136719,429.5199890136719,103471500,0.0,0.0
2025-11-10,TSLA,439.6000061035156,449.6700134277344,433.3599853515625,445.2300109863281,445.2300109863281,76515900,0.0,0.0
2025-11-11,TSLA,439.3999938964844,442.489990234375,432.3599853515625,439.6199951171875,439.6199951171875,60533200,0.0,0.0
2025-11-12,TSLA,442.1499938964844,442.3299865722656,426.55999755859375,430.6000061035156,430.6000061035156,58513500,0.0,0.0
2025-11-13,TSLA,423.1300048828125,424.5,396.3399963378906,401.989990234375,401.989990234375,118948000,0.0,0.0
2025-11-14,TSLA,386.29998779296875,412.19000244140625,382.7799987792969,404.3500061035156,404.3500061035156,105506700,0.0,0.0
2025-11-17,TSLA,398.739990234375,423.9599914550781,398.739990234375,408.9200134277344,408.9200134277344,102214300,0.0,0.0
2025-11-18,TSLA,405.3800048828125,408.8999938964844,393.7099914550781,401.25,401.25,80688600,0.0,0.0
2025-11-19,TSLA,406.17999267578125,411.7799987792969,398.5,403.989990234375,403.989990234375,72047700,0.0,0.0
2025-11-20,TSLA,414.6300048828125,428.94000244140625,394.739990234375,395.2300109863281,395.2300109863281,113548800,0.0,0.0
2025-11-21,TSLA,402.32000732421875,402.79998779296875,383.760009765625,391.0899963378906,391.0899963378906,100460600,0.0,0.0
2025-11-24,TSLA,402.1700134277344,421.7200012207031,401.0899963378906,417.7799987792969,417.7799987792969,96806400,0.0,0.0
2025-11-25,TSLA,414.4200134277344,420.4800109863281,405.95001220703125,419.3999938964844,419.3999938964844,71915600,0.0,0.0
2025-11-26,TSLA,423.95001220703125,426.94000244140625,416.8900146484375,426.5799865722656,426.5799865722656,63463000,0.0,0.0
2025-11-28,TSLA,426.5899963378906,432.92999267578125,426.20001220703125,430.1700134277344,430.1700134277344,36252900,0.0,0.0
2025-12-01,TSLA,425.32000732421875,433.6600036621094,425.2900085449219,430.1400146484375,430.1400146484375,57307600,0.0,0.0
